id;subject_rf;name_full;name_short;name_employee;inn;orn;legal_address;actual_address;phone;email;site;count_mkd;area_total;w_summ
8746277;"Пермский край";"Товарищество собственников жилья ""ОЧАГ""";"ТСЖ""ОЧАГ""";"Елена Николаевна Лейрих";5919006086;1075900001671;"с. Тохтуева, ул. Молодежная, д. 2";"с. Тохтуева, ул. Молодежная, д. 2";34(253)72953;tsimmerman.raya@yandex.ru;WWW.reformagkh.ru;1;3081,20;24,00
7639086;"Пермский край";"Товарищество собственников жилья ""Пазитифф""";"ТСЖ ""Пазитифф""";"Анна Валерьевна Зайцева";5920034377;1105920001329;"г. Чайковский, ул. Декабристов, д. 5/4, п. 68";"г. Чайковский, ул. Декабристов, д. 5/4";8-902-80-65-719;annaza59@yandex.ru;нет;1;4705,10;26,00
8937936;"Пермский край";"НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ ""ПАЛЬТИНСКОЕ""";"ТСЖ ""ПАЛЬТИНСКОЕ""";"Надежда Петровна Реутова";5916009875;1025901844803;"г. Краснокамск, пер. Пальтинский, д. 4";"г. Краснокамск, пер. Пальтинский, д. 4";+7(909)1102668;555reutov555@rambler.ru;tsgh4.reformagkh.ru;1;;22,50
8916160;"Пермский край";"Товарищество собственников жилья ""Памирская 32""А""";"ТСЖ ""Памирская 32""А""";"Светлана Владимировна Канева";5907042971;1095907002344;"г. Пермь, ул. Памирская, д. 32, к. А";"г. Пермь, ул. Памирская, д. 32, к. А";"(3420 260-03-36";TSGPamirskaia32a@mail.ru;;1;7127,70;29,00
8747515;"Пермский край";"Товарищество собственников жилья ""Панфилова-14""";"ТСЖ  ""Панфилова-14""";"Наталья Прокопьевна Зеленина";5908035769;1065900051062;"г. Пермь, ул. Генерала Панфилова, д. 14, стр. подъезды № 1,2,3.";"г. Пермь, ул. Генерала Панфилова, д. 14, стр. подъезды № 1,2,3.";8(342)2110143;panfilova-14@mail.ru;;1;;13,50
8295574;"Пермский край";"Товарищество собственников жилья ""Парижской Коммуны, 10""";"ТСЖ ""Парижской Коммуны, 10""";"Елена Владиславовна Малкова";5911063685;1105911002284;"г. Березники, ул. Парижской Коммуны, д. 10, п. 150";"г. Березники, ул. Парижской Коммуны, д. 10, п. 150";83424278566;malkovatsg@mail.ru;;1;8967,40;36,00
7580589;"Пермский край";"Товарищество собственников жилья ""Парковый""";"ТСЖ ""Парковый""";"Виктор Григорьевич Барашкин";5911063910;1105911002735;"г. Березники, пр-кт. Ленина, д. 49, п. 78";"г. Березники, пр-кт. Ленина, д. 49, п. 78";"+7 904-847-0600";tsg-park@mail.ru;;1;9122,10;26,50
8930323;"Пермский край";"ТСЖ ""Парковый""";"ТСЖ ""Парковый""";"Алевтина Викторовна Бородина";5903011845;1065903000734;"г. Пермь, пр-кт. Парковый, д. 35";"г. Пермь, пр-кт. Парковый, д. 35";3422220393;park-35@mail.ru;https://www.reformagkh.ru/user;1;12730,10;33,50
8916728;"Пермский край";"Товарищество собственников жилья ""Парковый""";"ТСЖ ""Парковый""";"Вера Петровна Островская";5916021960;1085916001962;"г. Краснокамск, ул. Карла Маркса, д. 19";"г. Краснокамск, ул. Карла Маркса, д. 19";8(34273)2-45-65;uralcomp@bk.ru;http://www.uralkomp.com;7;5994,00;28,50
8924723;"Пермский край";"Товарищество собственников жилья ""Парковый, 25А,Б,В,Г""";"ТСЖ ""Парковый, 25""";"Юрий Никитович Георгин";5903019869;1065903024285;"г. Пермь, пр-кт. Парковый, д. 25, к. Г";"г. Пермь, пр-кт. Парковый, д. 25";221-01-84;tsg25@mail.ru;;1;21152,90;29,50
8930313;"Пермский край";"ТСЖ ""Парковый,3/1""";"ТСЖ ""Парковый,3/1""";"Лидия Алексеевна Кычкина";5903998406;1145958038511;"г. Пермь, пр-кт. Парковый, д. 3, к. 1";"г. Пермь, пр-кт. Парковый, д. 3, к. 1";89120610939;park3-1@mail.ru;;1;18708,10;32,00
8930192;"Пермский край";"Товарищество собственников жилья ""Парковый 32""";"ТСЖ ""Парковый 32""";"Елена Юрьевна Петрунина ";5903117802;1155958082939;"г. Пермь, пр-кт. Парковый, д. 32";"г. Пермь, пр-кт. Парковый, д. 32";89082774536;tsg32.lena@yandex.ru;;1;5791,90;23,50
8920229;"Пермский край";"Товарищество собственников жилья ""Парковый 4""";"ТСЖ ""Парковый 4""";"Латышева Вера Фёдоровна Латышева Вера Фёдоровна";5903109657;1135903005590;"г. Пермь, пр-кт. Парковый, д. 4";"г. Пермь, пр-кт. Парковый, д. 4";"89197084312, 222-35-93";tszhparkoviy@bk.ru;;1;21535,20;35,00
8930117;"Пермский край";"Товарищество собственников жилья ""Парковый-40А""";"ТСЖ ""Парковый-40А""";"Светлана Ивановна Карнацкая";5903017364;1035900364279;"г. Пермь, пр-кт. Парковый, д. 40, стр. А";"г. Пермь, пр-кт. Парковый, д. 40, стр. А";277-45-22;park40777@mail.ru;;1;18097,60;33,50
8744616;"Пермский край";"Товарищество собственников жилья ""Парковый 6""";"ТСЖ ""Парковый 6""";"Людмила Дмитриевна Шагалова";5903065752;1115903001720;"г. Пермь, пр-кт. Парковый, д. 6";"г. Пермь, пр-кт. Парковый, д. 6";89024784703;urshld@yandex.ru;;1;13266,60;32,50
8932340;"Пермский край";"Товарищество собственности жилья ""Парковый проспект 54/1""";"ТСЖ ""Парковый проспект 54/1""";"Юрий Ильич Михайлов";5903121220;1155958124574;"г. Пермь, пр-кт. Парковый, д. 54, стр. 1";"г. Пермь, пр-кт. Парковый, д. 54, стр. 1";89028335702;tsj.park54@mail.ru;отсутствует;1;6476,40;24,50
8928581;"Пермский край";"ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ ""ПАРУСА НАД КАМОЙ""";"ТСЖ ""Паруса над Камой""";"Петр Анатольевич Морщинин";5906065768;1065906000555;"г. Пермь, ул. Красновишерская, д. 39";"г. Пермь, ул. Красновишерская, д. 39";8(342)265-24-85;parusa_nadkamojj@mail.ru;;3;30984,00;28,50
8936656;"Пермский край";"Товарищество собственников жилья п.Всесвятская";"ТСЖ п.Всесвятская";"Татьяна Николаевна Гуляева";5921025463;1095921000790;"г. Чусовой, п. Всесвятская, ул. 70 лет Октября, д. 1, п. 1";"г. Чусовой, п. Всесвятская, ул. Спорта, д. 13, п. 1";83425649462;TSJ.Vsesvyatskaya@yandex.ru;http://всевятская.уксайт.рф;30;17303,50;33,00
8927471;"Пермский край";"ТСЖ Первомайская 39";"ТСЖ Первомайская 39";"Алексей Иванович Устюгов ";5918016691;1045901668064;"г. Лысьва, ул. Первомайская, д. 39";"г. Лысьва, ул. Первомайская, д. 39";(34249)25116;vera123123@list.ru;;1;4915,70;30,50
7498262;"Пермский край";"Товарищество Собственников Жилья  ""Первоцветы, ул. Весенняя,4""";"ТСЖ ""Первоцветы""";"Александр Владимирович Щукин";5948038854;1105948001290;"с. Фролы, ул. Весенняя, д. 4";"с. Фролы, ул. Весенняя, д. 4";89223063588;pervocvety@inbox.ru;;1;4419,80;32,00
7359329;"Пермский край";"ТСЖ ""Перспектива""";"ТСЖ ""Перспектива""";"Людмила Викторовна Мыльникова";5948031658;1065900051018;"пгт. Юго-Камский, ул. Уральская, д. 7, п. 55";"пгт. Юго-Камский, ул. Уральская, д. 7, п. 55";295-54-17;,frumarta@mail.ru;;1;;13,50
8333643;"Пермский край";"Товарищество собственников жилья ""Петрищево""";"ТСЖ ""Петрищево""";"Юрий Александрович Вагин";5911069574;1135911001302;"г. Березники, ул. Мира, д. 108, п. 129";"г. Березники, ул. Мира, д. 108, п. 145";"8 (902) 792-76-22";mira.108@yandex.ru;www.mira108.ru;1;7650,00;34,00
8931030;"Пермский край";"Товарищество собственников жилья ""Пионер""";"ТСЖ ""Пионер""";"Вениамин Филиппович Онопа";5941003080;1025902269667;"г. Красновишерск, ул. Победы, д. 1";"г. Красновишерск, д. 1";8-34243-21832;ykgt@mail.ru;;1;2742,30;26,50
8930773;"Пермский край";"Товарищество собственников жилья ""Плеханова 39""";"ТСЖ ""Плеханова 39""";"Галина Алексеевна Щербакова";5903089513;1085903005473;"г. Пермь, ул. Плеханова, д. 39";"г. Пермь, ул. Плеханова, д. 39";89194427197;plehanova39@mail.ru;;1;5623,00;29,00
8251189;"Пермский край";"Товарищество собственников жилья ""ПОБЕДА""";"ТСЖ ""ПОБЕДА""";"Ирина Владимировна Дружинина";5914025399;1105914000170;"г. Добрянка, ул. Победы, д. 37/35";"г. Добрянка, ул. Победы, д. 37/35";89124965312;pobeda.tszh@mail.ru;;1;8505,23;32,50
8931291;"Пермский край";"Товарищество собственников жилья ""Победы-2""";"ТСЖ ""Победы-2""";"Игорь Витальевич Ивачев";5919002885;1055906109940;"г. Красновишерск, ул. Победы, д. 2";"г. Красновишерск, ул. Победы, д. 2";8-34243-21832;tsgpobedy2@mail.ru;;1;2689,30;30,50
8921027;"Пермский край";"Товарищество собственников жилья ""Победы-20""";"ТСЖ ""Победы-20""";"Валентин Романович Лубенец";5918016638;1045901667789;"г. Лысьва, пр-кт. Победы, д. 20";"г. Лысьва, пр-кт. Победы, д. 20";89024738458;poilova@list.ru;;1;7949,26;32,00
8922035;"Пермский край";"Товарищество собственников жилья ТСЖ ""Победы-25""";"ТСЖ ""Победы-25""";"Валерий Аркадьевич Зыков";5918014006;1025901932682;"г. Лысьва, пр-кт. Победы, д. 25";"г. Лысьва, пр-кт. Победы, д. 25";3424965676;tcgpobed25@mail.ru;Reformagkh.ru;1;6869,70;28,50
8930878;"Пермский край";"Товарищество собственников жилья ""Победы 6, 8""";"ТСЖ ""Победы 6,8""";"Олег Зуфарович Гильмияров";5919002878;1055906109930;"г. Красновишерск, ул. Победы, д. 6";"г. Красновишерск, ул. Победы, д. 6";8-34243-21832;tsgpobeda6-8@mail.ru;;2;2828,70;30,50
8935435;"Пермский край";"Товарищество собственников жилья Подлесная";"ТСЖ Подлесная";"Николай Михайлович Пешин";5948042321;1125948001035;"п. Горный (Двуреченское с/п), ул. Подлесная, д. 3а, п. 5";"п. Горный (Двуреченское с/п), ул. Конников, д. 10";89519382484;n.peshin@podlesnya.ru;Podlesnya.ru;2;1485,40;26,00
8917706;"Пермский край";"Товарищество собственников жилья ""Подлесная, 33""";"ТСЖ ""Подлесная, 33""";"Надежда Васильевна Сиземова";5903998156;1145958036212;"г. Пермь, ул. Подлесная, д. 33";"г. Пермь, ул. Подлесная, д. 33";89028354948;podlesnaya33.perm@yandex.ru;;1;7573,40;31,00
8924689;"Пермский край";"Товарищество собственников жилья ""Подлесная, 3а""";"ТСЖ ""Подлесная, 3а""";"Сергей Иванович Торшин";5903007542;1055901160985;"г. Пермь, ул. Подлесная, д. 3а";"г. Пермь, ул. Подлесная, д. 3а";224-82-82,;les573@mail.ru;reformagkh.ru;1;29583,80;35,00
8849590;"Пермский край";"Товарищество собственников жилья ""Позиция 2""";"ТСЖ ""Позиция 2""";"Елена Анатольевна Старкова";5921014239;1025902090290;"г. Чусовой, ул. 50 лет ВЛКСМ, д. 2 б";"г. Чусовой, ул. 50 лет ВЛКСМ, д. 2 б";89082691889;starkova_1@mail.ru;https://www.reformagkh.ru/;1;7638,80;27,50
8929620;"Пермский край";"Товарищество собственников жилья ""Покровский""";"ТСЖ ""Покровский""";"Татьяна Юрьевна Акмарова";5903018375;1065903007037;"г. Пермь, ул. Красноводская, д. 24, п. 261";"г. Пермь, ул. Красноводская, д. 24, п. 261";"8 (342) 2135327";tsg.pokrovskiy@yandex.ru;;1;18136,40;33,50
7685478;"Пермский край";"Товарищество собственников жилья ""Попова,23""";"ТСЖ ""Попова,23""";"Светлана Геннадьевна Исаева";5902603140;1025900522812;"г. Пермь, ул. Попова, д. 23";"г. Пермь, ул. Попова, д. 23";2330578;popova23@mail.ru;;2;17448,20;30,00
8927833;"Пермский край";"Товарищество собственников жилья ""Попова,27""";"ТСЖ ""Попова,27""";"Александр Григорьевич Чегодаев";5902603711;1065902012000;"г. Пермь, ул. Попова, д. 27";"г. Пермь, д. 27";89027977676;tsj-popova27@mail.ru;;1;6937,02;31,50
8920444;"Пермский край";"Товарищество Собственников Жилья "" П.Осипенко 56""";"ТСЖ "" П.Осипенко 56""";"Марина Степановна Жукова";5904640050;1145958031350;"г. Пермь, ул. Полины Осипенко, д. 56, п. 76";"г. Пермь, ул. Полины Осипенко, д. 56, п. 76";8-902-472-35-65;jms63@mail.ru;reformagkh.ru;1;5986,30;30,50
8929775;"Пермский край";"Товарищество собственников жилья ""Постаногова, 7""";"ТСЖ ""Постаногова, 7""";"Наталия Анатольевна Селиванова";5906121363;1135906004079;"г. Пермь, ул. Постаногова, д. 7";"г. Пермь, ул. Постаногова, д. 7";8-951-959-91-23;tsgpostanogova7@mail.ru;;1;9002,00;32,50
8928569;"Пермский край";"Товарищество собственников жилья ""Престиж""";"ТСЖ ""Престиж""";"ЛЮДМИЛА ГЕОРГИЕВНА ШОЛОПОВА";5948031908;1075900001319;"пгт. Юго-Камский, ул. Сибирская, д. 19А";"пгт. Юго-Камский, ул. Сибирская, д. 19А";89082558604;tsg-prestig2015@yandex.ru;;2;1562,60;22,50
8933461;"Пермский край";"Товарищество собственников жилья «Престиж»";"ТСЖ ""Престиж""";"Ольга Николаевна Санникова";5920035130;1115920000030;"г. Чайковский, ул. Азина, д. 5/1, п. 38";"г. Чайковский, ул. Азина, д. 5/1, п. 38";"8 (34241) 6-47-05";tszhprestizh@mail.ru;;1;8588,57;26,50
8932483;"Пермский край";"Товарищество собственников жилья ""Привокзальная 163""";"ТСЖ ""Привокзальная 163""";"Елена Геннадьена Харитонова";5919011022;1095919001012;"г. Соликамск, ул. Привокзальная, д. 163";"г. Соликамск, ул. Привокзальная, д. 163";;tsg_p163@rambler.ru;;2;8095,00;32,50
8939136;"Пермский край";"Товарищество собственников жилья «Прогресс»";"ТСЖ ""Прогресс""";"Павел Викторович Дружинин";5916021826;1085916001841;"г. Краснокамск, ул. Павлика Морозова, д. 1";"г. Краснокамск, ул. Павлика Морозова, д. 1";8-908-271-41-37;m-lider@list.ru;;3;8579,90;28,50
8929150;"Пермский край";"ТСЖ ""Проспект""";"ТСЖ ""Проспект""";"Валентина Павловна Пожаркова";5904110373;1045900504430;"г. Пермь, ул. Революции, д. 5/1";"г. Пермь, ул. Революции, д. 5/1";218-14-99;TSJProspekt@mail.ru;;1;6059,80;32,50
8930485;"Пермский край";"Товарищество собственников жилья ""Проспект""";"ТСЖ ""Проспект""";"Владислав Николаевич Попов";5902603214;1025900530600;"г. Пермь, пр-кт. Комсомольский, д. 8";"г. Пермь, пр-кт. Комсомольский, д. 8";+73422103785;furashov_59@mail.ru;;1;2888,00;27,50
8932734;"Пермский край";"Товарищество собственников жилья "" Проспект Победы 28""";"ТСЖ Проспект Победы 28";"Дмитрий Леонидович Гуменный";5920032700;1095920001792;"г. Чайковский, пр-кт. Победы, д. 28";"г. Чайковский, пр-кт. Победы, д. 28";89641889818;197109@bk.ru;;1;5716,00;32,50
8923761;"Пермский край";"ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ ""ПУШКАРСКАЯ 88""";"ТСЖ ""ПУШКАРСКАЯ 88""";"МАРИЯ ВЛАДИМИРОВНА ЛЕКОМЦЕВА";5906036799;1025901378678;"г. Пермь, ул. Пушкарская, д. 88";"г. Пермь, ул. Пушкарская, д. 88";"8(342)2611361, 247-80-70";tsg_pushka_88@mail.ru;;1;9522,70;26,00
8842239;"Пермский край";"Товарищество собственников жилья ""3-ей блок-секции дома 92 по ул.Пушкарская""";"ТСЖ ""Пушкарская, 92/3""";"Татьяна Александровна Цейко";5906050899;1025901374872;"г. Пермь, ул. Пушкарская, д. 92, п. 151";"г. Пермь, ул. Пушкарская, д. 92";"(342) 261-19-53";tsg92_3@mail.ru;;1;3450,70;31,00
8924503;"Пермский край";"Товарищество собственников жилья ""Пушкарская, 94""";"ТСЖ ""Пушкарская, 94""";"Лариса Борисовна Ведерникова";5906054903;1035901001861;"г. Пермь, ул. Пушкарская, д. 94";"г. Пермь, ул. Пушкарская, д. 94";+79655792495;tsjp94@mail.ru;;1;4263,10;32,00
8632610;"Пермский край";"Товарищество собственников жилья ""Пушкарская, 98""";"ТСЖ ""Пушкарская, 98""";"Владимир Владимирович Солодянкин";5906068021;1065906026262;"г. Пермь, ул. Пушкарская, д. 98";"г. Пермь, ул. Пушкарская, д. 98";2611028;TSGP98@yandex.ru;;1;9486,51;29,50
8930871;"Пермский край";"Товарищество собственников жилья «Пушкина,113»";"ТСЖ ""Пушкина, 113""";"Нина Павловна Антонова";5902233757;1135902002268;"г. Пермь, ул. Пушкина, д. 113";"г. Пермь, д. 113";+73422075784;pyshkina113@yandex.ru;;1;13190,00;27,00
8931001;"Пермский край";"Товарищество собственников жилья Пушкина-114";"ТСЖ Пушкина-114";"Вера Петровна Колесникова";5902603510;1045900087342;"г. Пермь, ул. Пушкина, д. 114";"г. Пермь, ул. Пушкина, д. 114";9125923908;valia.polonskaj@yandex.ru;;1;943,80;27,00
8928324;"Пермский край";"ТСЖ ""Пушкина, 116 в""";"ТСЖ ""Пушкина, 116 в""";"Дмитрий Юрьевич Петухов";5902603447;1035900096088;"г. Пермь, ул. Пушкина, д. 116В";"г. Пермь, ул. Пушкина, д. 116В";"7 342 2365484";petukhov_d@perm.ru;;1;2385,90;31,00
8041982;"Пермский край";"Товарищество собственников жилья ""Пушкина 80""";"ТСЖ ""Пушкина 80""";"Юрий Николаевич Спицын";5904178445;1075900007908;"г. Пермь, ул. Пушкина, д. 80, п. 57";"г. Пермь, ул. Пушкина, д. 80, п. 57";"8 902 47 37 296";tsjpushkina80@yandex.ru;;1;15703,00;33,00
8696367;"Пермский край";"Товарищество собственников жилья ""Пушкинское""";"ТСЖ ""Пушкинское"" ";"Андрей Евгеньевич Москвин";5916018140;1065900050600;"г. Краснокамск, ул. Пушкина, д. 9";"г. Краснокамск, ул. Пушкина, д. 9";89026303966;malish750713@mail.ru;;3;10539,20;21,50
8936711;"Пермский край";"Товарищество собственников жилья ""Пыскор""";"ТСЖ ""Пыскор""";"Татьяна Николаевна Малинина";5911060074;1095911001955;"с. Пыскор, ул. Мира, д. 18, п. 1";"с. Пыскор, ул. Мира, д. 18, п. 1";89194521247;tszh.pyskor@mail.ru;;4;4985,00;27,50
8940823;"Пермский край";"Товарищество собственников жилья ""Пятилетки 103""";"ТСЖ ""Пятилетки 103""";"Иван Михайлович Миков";5911080120;1195958000809;"г. Березники, ул. Пятилетки, д. 103, п. 12";"г. Березники, ул. Пятилетки, д. 103, п. 12";8(904)847-40-09;pyatiletki103@mail.ru;https://vk.com/club167907546;1;10849,80;30,50
8824666;"Пермский край";"Товарищество собственников жилья ""Пятилетки-118""";"ТСЖ ""Пятилетки-118""";"Константин Евгеньевич Жданов";5911036811;1025901710900;"г. Березники, ул. Пятилетки, д. 118";"г. Березники, ул. Пятилетки, д. 116, п. 29";"(3424) 223432";pyatiletki118@mail.ru;;2;4651,90;19,50
8921494;"Пермский край";"Товарищество собственников жилья ""Пятилетки,30""";"ТСЖ ""Пятилетки 30""";"Валерий Динмухаметович Ишмурзин";5911049320;1065911037940;"г. Березники, ул. Пятилетки, д. 30";"г. Березники, ул. Пятилетки, д. 30";89082529661;belova08.06@mail.ru;;1;3366,05;34,00
8466000;"Пермский край";"Товарищество собственников жилья ""Пятилетки 39""";"ТСЖ ""Пятилетки 39""";"Алексей Александрович Пустобаев";5911069888;1135911001687;"г. Березники, ул. Пятилетки, д. 39, п. 21";"г. Березники, ул. Пятилетки, д. 39, п. 21";89194629335;test@mail.ru;;1;3600,50;19,50
8939902;"Пермский край";"ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ ""ПЯТИЛЕТКИ 89""";"ТСЖ  ""ПЯТИЛЕТКИ 89""";"Владимир Егорович Третьяков";5911078963;1185958007344;"г. Березники, ул. Пятилетки, д. 89, п. кв 11";"г. Березники, ул. Пятилетки, д. 89, п. кв11";89125820231;pyatiletki89@yandex.ru;;1;10485,00;34,00
8888277;"Пермский край";"Товарищество собственников жилья  ""Рабоче-Крастьянская 19""";"ТСЖ ""Рабоче-Крастьянская 19""";"Ольга Викторовна Коршунова";5904195715;1085904017870;"г. Пермь, ул. Рабоче-крестьянская, д. 19";"г. Пермь, ул. Рабоче-крестьянская, д. 19";"8(342)2999926 * 117";117@uk-sez.perm.ru;http://uk-sez.ru/index.php/2010-07-23-11-50-20/23.html;1;;23,50
8930042;"Пермский край";"ТОВАРИЩЕСТВО СОБСТВЕННИКОВ";"ТСЖ ""РАБОЧЕ-КРЕСТЬЯНСКАЯ, 22""";"Александр Владимирович Гудков";5904131983;1055901764291;"г. Пермь, ул. Рабоче-крестьянская, д. 22";"г. Пермь, ул. Рабоче-крестьянская, д. 22";89504714886;alexgud66@gmail.com;;1;6641,90;25,50
8930307;"Пермский край";"Товарищество собственников жилья ""Радуга""";"ТСЖ ""Радуга""";"Наталья Сергеевна Халикова";5908032694;1065908016217;"г. Пермь, ул. Маршала Рыбалко, д. 97, к. Б";"г. Пермь, ул. Маршала Рыбалко, д. 97, к. Б";89197014299;tsg-raduga@list.ru;;1;3861,30;31,00
8929427;"Пермский край";"Товарищество собственников жилья ""Радуга 1""";"ТСЖ ""Радуга 1""";"Владимир Яковлевич Тронин";5908038008;1075900006522;"г. Пермь, ул. Кировоградская, д. 8";"г. Пермь, ул. Кировоградская, д. 8";89026382817;raduga.tronin@yandex.ru;;2;9392,10;33,00
8933895;"Пермский край";"Товарищество собственников жилья ""Развитие""";"ТСЖ ""Развитие""";"Александр Александрович Ворохов";5920033045;1105920000010;"г. Чайковский, ул. Горького, д. 10\1";"г. Чайковский, ул. Горького, д. 10\1";89226498297;svetlarik_64@bk.ru;;1;3167,50;27,00
8081618;"Пермский край";"Товарищество собственников жилья ""Рассвет""";"ТСЖ ""Рассвет""";"Евгений Сергеевич Пиунов";5920036938;1115920003100;"г. Чайковский, ул. Советская, д. 15";"г. Чайковский, ул. Советская, д. 15";8(34241)60678;tszrassvet@mail.ru;;1;4246,80;28,00
8610183;"Пермский край";"Товарищество собственников жилья ""Рассвет""";"ТСЖ ""Рассвет""";"Галина Васильевна Черепанова ";5921027566;1105921001064;"г. Губаха, пр-кт. Октябрьский, д. 18";"г. Губаха, пр-кт. Октябрьский, д. 18";8-34248-4-70-03;infgkh@mail.ru;;1;;13,50
8931604;"Пермский край";"Товарищество собственников жилья ""Революции-12""";"ТСЖ ""Революции-12""";"Михаил Сергеевич Стахов";5904137086;1055901817828;"г. Пермь, ул. Революции, д. 12";"г. Пермь, ул. Революции, д. 12";8(342)2160085;tsg.revolution12@gmail.com;;1;;22,50
8915098;"Пермский край";"ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ ""РЕВОЛЮЦИИ, 4""";"ТСЖ ""РЕВОЛЮЦИИ, 4""";"Михаил Павлович Колчанов";5904999667;1145958030184;"г. Пермь, ул. Революции, д. 4";"г. Пермь, ул. Революции, д. 4";89504614145;tsg@rev4.ru;;1;11762,60;30,50
8920496;"Пермский край";"Товарищество собственников жилья ""Рим""";"ТСЖ ""Рим""";"Дмитрий Павлович Сажин ";5911067009;1125911000742;"г. Березники, пр-кт. Ленина, д. 53, п. 71";"г. Березники, пр-кт. Ленина, д. 53, п. 71";89128890352;;"Администрации г. Березники";1;3556,90;24,00
8933204;"Пермский край";"Товарищество собственников жилья ""Родник""";"ТСЖ ""Родник""";"Елена Николаевна Кочева";5920032073;1095920001209;"г. Чайковский, ул. Вокзальная, д. 7/1, п. 25";"г. Чайковский, ул. Вокзальная, д. 7/2, п. 29";;enkocheva@yandex.ru;;2;5069,60;27,50
8923592;"Пермский край";"Товарищество собственников жилья ""Родной дом""";"ТСЖ ""Родной дом""";"Юрий Семенович Власов";5918838613;1085918000695;"г. Лысьва, ул. Садовая, д. 30, п. 23";"г. Лысьва, ул. Садовая, д. 30, п. 23";89024755131;79024755131@yandex.ru;;2;6238,70;26,50
8928615;"Пермский край";"Товарищество собственников жилья ""Родной дом""";"ТСЖ ""Родной дом""";"Татьяна Владимировна Вагина";5921030706;1135921000951;"г. Чусовой, ул. 50 лет ВЛКСМ, д. 13б/1, п. 35";"г. Чусовой, ул. 50 лет ВЛКСМ, д. 13б, к. 1,35";"8 34 (256)5-32-29";rodnoy.dom_1@mail.ru;reformagkh.ru;1;2198,50;29,50
8916807;"Пермский край";"Товарищество собственников жилья ""Рождественский, 3""";"ТСЖ ""Рождественский, 3""";"Дмитрий Михайлович Волгаев";5916017386;1065916018090;"г. Краснокамск, проезд. Рождественский, д. 3";"г. Краснокамск, проезд. Рождественский, д. 3";8(34273)2-45-65;uralcomp@bk.ru;http://www.uralkomp.com;1;4644,50;24,50
8925224;"Пермский край";"Товарищество собственников жилья ""Роща""";"ТСЖ ""Роща""";"Татьяна Викторовна Красильникова";5905270203;1095905002335;"г. Пермь, ул. Норильская, д. 11";"г. Пермь, ул. Норильская, д. 11";"(342) 228-66-96";tsj_rosha@mail.ru;;1;12276,25;28,00
8929917;"Пермский край";"ТСЖ ""Рубин-1""";"ТСЖ ""Рубин-1""";"Виктор Афанасьевич Новосёлов";5908037004;1075900004531;"г. Пермь, ул. Маршала Рыбалко, д. 88";"г. Пермь, ул. Маршала Рыбалко, д. 88";89822512180;rubin1-tsj2016@yandex.ru;;2;6425,00;31,00
7359952;"Пермский край";"ТСЖ ""Садовое кольцо 3а""";"ТСЖ ""Садовое кольцо 3а""";"Татьяна Николаевна Орлова";5948031249;1065900049600;"д. Кондратово, ул. Садовое Кольцо, д. 3, к. а";"д. Кондратово, ул. Садовое Кольцо, д. 3, к. а";;tszh-sk3a@yandex.ru;http://tszh-sk3a.narod2.ru;1;;13,50
8625538;"Пермский край";"Товарищество собственников жилья ""Светлогорская 19""";"ТСЖ ""Светлогорская 19""";"Галина Петровна Валеева";5908046471;1105908001781;"г. Пермь, ул. Светлогорская, д. 19";"г. Пермь, ул. Светлогорская, д. 19";+79124830092;svetlogorskaya19@yandex.ru;;1;11745,70;33,50
8931633;"Пермский край";"Товарищество собственников жилья ""Светлый""";"ТСЖ ""Светлый""";"Ирина Владимировна Расческина";5903017131;1035900359604;"г. Пермь, ул. Малкова, д. 26";"г. Пермь, ул. Малкова, д. 26";2378839;tsgsvet@mail.ru;http://gkh-perm.ru;1;13528,10;34,00
8904435;"Пермский край";"Товарищество собственников жилья ""Свиязева, 12""";"ТСЖ ""Свиязева, 12""";"Вячеслав Леонидович Кокшаров";5905023067;1025901225305;"г. Пермь, ул. Архитектора Свиязева, д. 12";"г. Пермь, ул. Архитектора Свиязева, д. 12";89024797710;koksharov.v@yandex.ru;http://www.reformagkh.ru/myhouse/management/8906674;1;10315,00;33,00
8929952;"Пермский край";"Товарищество собственников жилья ""СВОБОДА 21А""";"ТСЖ ""СВОБОДА 21А""";"Валентина Михайловна Щелкунова";5906042351;1025901381880;"г. Пермь, ул. Свободы, д. 21";"г. Пермь, ул. Свободы, д. 21";"8 919 495 2695";tsgsvoboda21a@mail.ru;;1;10095,20;29,50
8922845;"Пермский край";"Товарищество собственников жилья ""Свой дом""";"ТСЖ ""Свой дом""";"Галина Ивановна Старкова";5947018799;1105947000279;"г. Очер, ул. Коммунистическая, д. 38";"г. Очер, ул. Коммунистическая, д. 38";8-992-212-97-60;kom38@bk.ru;;1;8737,00;35,00
8936864;"Пермский край";"Товарищество собственников жилья «Связистов 11»";"ТСЖ Связистов,11";"Лариса Анатольевна Реутова";5903092989;1095903001182;"г. Пермь, ул. Связистов, д. 11";"г. Пермь, ул. Связистов, д. 11";89091047832;Svyazistov11@gmail.com;;1;7583,00;24,50
